CustomerID,Days_Since_Last_Purchase,Total_Transactions,Total_Products_Purchased,Total_Spend,Average_Transaction_Value,Unique_Products_Purchased,Average_Days_Between_Purchases,Day_Of_Week,Hour,Is_UK,Cancellation_Frequency,Cancellation_Rate,Monthly_Spending_Mean,Monthly_Spending_Std,Spending_Trend,cluster
13497.0,282,3,159,321.05,107.01666666666667,19,4.526315789473684,0,9,1,1,0.125,160.525,48.118616459744565,68.05000000000001,Occasional High-Spenders
13499.0,17,7,1358,1146.96,163.85142857142858,31,5.7272727272727275,1,14,1,2,2.0,191.16,209.3182202293914,33.39657142857143,Monthly High-Spenders
13500.0,23,4,585,1136.77,284.1925,60,1.5,2,15,1,1,1.0,568.385,342.21846889085344,483.97,Occasional High-Spenders
13502.0,16,3,264,292.0,97.33333333333333,17,18.058823529411764,2,10,1,0,0.0,97.33333333333333,20.580158729546604,-5.8799999999999955,Occasional High-Spenders
13503.0,71,1,248,216.85,216.85,17,0.0,3,13,1,0,0.0,216.85,0.0,0.0,Low-Spending Weekend Shoppers
13504.0,64,1,178,295.93,295.93,22,0.0,3,13,1,0,0.0,295.93,0.0,0.0,Low-Spending Weekend Shoppers
13505.0,67,8,2442,3522.88,440.36,181,0.7432432432432432,2,11,0,4,0.23529411764705882,587.1466666666666,573.9414601740029,-72.1657142857143,Monthly High-Spenders
13506.0,312,3,321,452.82,150.94,26,2.0357142857142856,6,12,1,1,0.25,226.41,105.65589524489394,-149.42000000000002,Low-Spending Weekend Shoppers
13507.0,3,4,1597,2479.16,619.79,146,0.8819875776397516,6,11,1,0,0.0,619.79,416.24237146162807,-236.57999999999998,High-Spending Churn Risk
13508.0,243,1,24,110.97,110.97,12,0.0,6,11,1,0,0.0,110.97,0.0,0.0,Low-Spending Weekend Shoppers
13509.0,8,6,1105,964.72,160.78666666666666,26,6.571428571428571,2,13,1,0,0.0,192.94400000000002,153.54607347633478,-48.653999999999996,Occasional High-Spenders
13510.0,1,5,1382,1785.16,357.03200000000004,86,1.5689655172413792,3,13,1,1,1.0,357.032,236.8449118516165,7.137000000000012,Monthly High-Spenders
13512.0,260,1,143,251.21,251.21,15,0.0,3,10,1,0,0.0,251.21,0.0,0.0,Low-Spending Weekend Shoppers
13513.0,126,1,109,205.1,205.1,10,0.0,4,11,1,0,0.0,205.1,0.0,0.0,Low-Spending Weekend Shoppers
13514.0,73,1,40,152.20000000000002,152.20000000000002,4,0.0,1,9,1,0,0.0,152.20000000000002,0.0,0.0,Occasional High-Spenders
13515.0,72,4,681,891.12,222.78,50,3.0172413793103448,2,11,1,0,0.0,222.78,101.02002705734476,54.751999999999995,Occasional High-Spenders
13516.0,21,3,984,1374.41,458.1366666666667,42,5.166666666666667,2,12,1,0,0.0,458.1366666666667,304.3264957793411,304.0,Occasional High-Spenders
13517.0,59,5,1360,2109.07,421.814,125,0.8450704225352113,0,8,1,2,1.0,703.0233333333332,342.32423699372106,-290.93499999999995,High-Spending Churn Risk
13518.0,85,1,382,627.16,627.16,36,0.0,3,10,1,0,0.0,627.16,0.0,0.0,High-Spending Churn Risk
13519.0,50,2,22,110.80000000000001,55.400000000000006,8,3.5,3,18,1,1,1.0,55.4,95.24728342582794,-134.7,Low-Spending Weekend Shoppers
13520.0,58,7,1629,2967.75,423.9642857142857,48,3.5977011494252875,2,10,0,1,1.0,423.9642857142857,239.1837136217781,5.738928571428571,Monthly High-Spenders
13521.0,1,3,715,1070.47,356.8233333333333,312,0.021634615384615384,3,13,1,0,0.0,535.235,364.5206167694771,515.51,High-Spending Churn Risk
13522.0,30,1,44,125.80000000000001,125.80000000000001,5,0.0,2,15,1,0,0.0,125.80000000000001,0.0,0.0,Occasional High-Spenders
13523.0,33,6,1745,3755.38,625.8966666666666,157,1.8920454545454546,1,8,1,1,0.25,751.076,729.9941769151312,-36.17100000000001,High-Spending Churn Risk
13524.0,40,5,322,650.1800000000001,130.036,16,7.458333333333333,2,12,1,0,0.0,130.036,46.08354239856134,3.073999999999994,Occasional High-Spenders
13525.0,14,2,394,628.78,314.39,5,46.8,4,12,1,0,0.0,314.39,44.56186935037621,63.01999999999998,Low-Spending Weekend Shoppers
13527.0,33,8,1664,2218.61,277.32625,153,1.3502304147465438,6,12,1,1,0.2,443.72200000000004,237.58545929833332,55.456999999999994,Low-Spending Weekend Shoppers
13529.0,78,2,74,307.76,153.88,15,9.0,3,9,1,0,0.0,153.88,38.49489316779563,-54.43999999999998,Low-Spending Weekend Shoppers
13531.0,205,2,174,483.8,241.9,17,7.666666666666667,2,15,1,0,0.0,241.89999999999998,89.87327188881018,-127.1,Occasional High-Spenders
13532.0,33,1,129,210.31,210.31,66,0.0,6,12,1,0,0.0,210.31,0.0,0.0,Low-Spending Weekend Shoppers
13533.0,182,3,202,269.09,89.69666666666666,61,1.1486486486486487,3,12,1,0,0.0,134.545,14.700749980868322,-20.790000000000006,Low-Spending Weekend Shoppers
13536.0,1,7,2126,3444.39,492.05571428571426,91,0.4180790960451977,6,13,1,0,0.0,861.0975,575.7257949391649,289.443,High-Spending Churn Risk
13538.0,43,7,175,1280.85,182.97857142857143,10,11.333333333333334,3,7,1,0,0.0,182.97857142857146,95.71443576747299,-1.6232142857142822,Low-Spending Weekend Shoppers
13539.0,85,4,314,605.84,151.46,36,6.054054054054054,3,10,1,1,0.5,201.9466666666667,100.3250219702609,75.795,Low-Spending Weekend Shoppers
13544.0,39,2,112,276.06,138.03,76,2.6103896103896105,2,12,1,0,0.0,138.03,35.38362333057485,50.040000000000006,Occasional High-Spenders
13546.0,12,3,357,621.09,207.03,72,1.9583333333333333,0,14,1,0,0.0,207.03,23.974188203148827,13.225000000000009,Occasional High-Spenders
13548.0,96,2,436,678.16,339.08,114,1.2049180327868851,6,14,1,0,0.0,339.08,82.12338156700562,116.13999999999999,Low-Spending Weekend Shoppers
13549.0,25,8,457,916.12,114.515,37,4.254901960784314,1,13,1,1,0.16666666666666666,183.224,108.73561114004926,-45.18200000000001,Occasional High-Spenders
13551.0,319,1,12,91.80000000000001,91.80000000000001,4,0.0,0,14,1,0,0.0,91.80000000000001,0.0,0.0,Occasional High-Spenders
13552.0,66,16,1386,3539.53,221.220625,82,2.075,2,15,1,4,2.0,505.6471428571428,259.5796594313125,-4.645714285714293,Monthly High-Spenders
13555.0,73,4,2636,4098.88,1024.72,128,0.9552238805970149,1,12,1,0,0.0,2049.44,649.6755684185761,918.78,High-Spending Churn Risk
13557.0,28,2,546,584.06,292.03,31,7.636363636363637,4,15,1,0,0.0,292.03,72.61986642785844,102.69999999999999,Low-Spending Weekend Shoppers
13558.0,5,4,338,594.52,148.63,123,0.375,6,11,1,0,0.0,198.17333333333332,100.85205319344436,-95.01499999999999,Low-Spending Weekend Shoppers
13560.0,7,1,63,171.42000000000002,171.42000000000002,32,0.0,4,13,1,0,0.0,171.42000000000002,0.0,0.0,Low-Spending Weekend Shoppers
13561.0,215,1,83,141.85999999999999,141.85999999999999,14,0.0,6,12,1,0,0.0,141.85999999999999,0.0,0.0,Low-Spending Weekend Shoppers
13562.0,81,3,757,1799.33,599.7766666666666,50,2.0246913580246915,0,10,1,0,0.0,599.7766666666666,8.956418555054972,-6.834999999999979,Occasional High-Spenders
13563.0,84,2,209,777.53,388.765,49,1.1666666666666667,4,17,1,0,0.0,388.765,110.14602330542849,155.76999999999998,Low-Spending Weekend Shoppers
13564.0,354,2,635,1174.03,587.015,67,0.17721518987341772,0,16,1,0,0.0,1174.03,0.0,0.0,High-Spending Churn Risk
13565.0,19,2,172,240.22,120.11,35,8.513513513513514,6,14,1,0,0.0,120.10999999999999,14.043140674364839,19.86,Low-Spending Weekend Shoppers
13566.0,40,2,567,856.84,428.42,134,0.25,6,12,1,0,0.0,428.41999999999996,196.42012167799908,-277.7799999999999,Low-Spending Weekend Shoppers
13568.0,173,1,66,187.05,187.05,41,0.0,6,14,1,0,0.0,187.05,0.0,0.0,Low-Spending Weekend Shoppers
13569.0,17,2,155,337.12,168.56,72,4.545454545454546,1,13,1,0,0.0,168.56,83.07090465379561,117.48,Occasional High-Spenders
13570.0,243,1,161,239.49,239.49,27,0.0,6,13,1,0,0.0,239.49,0.0,0.0,Low-Spending Weekend Shoppers
13571.0,12,12,1757,2088.94,174.07833333333335,157,0.7109144542772862,3,12,1,0,0.0,232.10444444444445,181.26372990142787,51.62233333333334,Monthly High-Spenders
13572.0,205,1,534,1384.25,1384.25,32,0.0,2,11,1,0,0.0,1384.25,0.0,0.0,High-Spending Churn Risk
13573.0,50,2,302,290.25,145.125,24,8.458333333333334,3,14,1,0,0.0,145.125,160.3081783628022,226.71,Low-Spending Weekend Shoppers
13575.0,23,5,449,732.0699999999999,146.414,41,3.4,4,11,1,0,0.0,146.414,66.49178092065213,5.501000000000002,Low-Spending Weekend Shoppers
13576.0,10,20,2640,6703.3,335.165,78,2.813953488372093,2,14,1,2,0.5,558.6083333333333,259.4715478475901,25.287552447552457,Monthly High-Spenders
13577.0,25,5,771,1658.3,331.65999999999997,61,2.5714285714285716,3,10,1,1,1.0,414.57500000000005,76.17449813859403,28.820000000000004,Low-Spending Weekend Shoppers
13579.0,14,2,176,467.04,233.52,19,16.136363636363637,4,8,1,0,0.0,233.51999999999998,97.32617736251638,137.63999999999996,Low-Spending Weekend Shoppers
13581.0,309,1,30,118.0,118.0,10,0.0,3,14,1,0,0.0,118.0,0.0,0.0,Low-Spending Weekend Shoppers
13583.0,155,1,725,781.03,781.03,53,0.0,3,10,1,0,0.0,781.03,0.0,0.0,High-Spending Churn Risk
13584.0,306,1,37,142.4,142.4,24,0.0,6,12,1,0,0.0,142.4,0.0,0.0,Low-Spending Weekend Shoppers
13587.0,31,3,160,347.0,115.66666666666667,8,3.2,4,12,1,2,1.0,173.5,338.70414818835627,-479.0,Low-Spending Weekend Shoppers
13588.0,15,12,2574,2449.5299999999997,204.12749999999997,131,1.348314606741573,3,9,1,3,1.5,408.25499999999994,149.57345964441686,42.653999999999996,Monthly High-Spenders
13589.0,14,2,114,379.65,189.825,21,8.25,4,12,1,0,0.0,189.825,60.563695808627806,85.65,Low-Spending Weekend Shoppers
13590.0,11,7,1846,1976.12,282.30285714285714,70,3.3181818181818183,2,12,1,1,0.5,329.3533333333333,117.54770566313348,19.15257142857142,Monthly High-Spenders
13591.0,64,3,485,1117.13,372.3766666666667,56,3.543859649122807,3,12,1,0,0.0,372.3766666666666,78.94094396023738,-60.650000000000006,Low-Spending Weekend Shoppers
13592.0,35,4,84,247.95999999999998,61.989999999999995,15,15.266666666666667,1,14,1,0,0.0,82.65333333333332,43.47473097482413,-17.134999999999998,Occasional High-Spenders
13593.0,108,6,695,1965.0800000000002,327.5133333333334,77,1.795275590551181,4,16,1,1,1.0,491.27000000000004,133.85023944692816,23.514000000000003,Low-Spending Weekend Shoppers
13594.0,52,1,359,396.97,396.97,26,0.0,1,10,1,0,0.0,396.97,0.0,0.0,Occasional High-Spenders
13596.0,5,2,384,664.11,332.055,133,0.04827586206896552,6,11,1,0,0.0,332.055,65.92356521002183,-93.23000000000002,Low-Spending Weekend Shoppers
13598.0,47,2,51,147.29,73.645,33,0.0,6,14,1,1,0.05,147.29,0.0,0.0,Low-Spending Weekend Shoppers
13600.0,312,1,324,219.52,219.52,19,0.0,0,15,1,0,0.0,219.52,0.0,0.0,Occasional High-Spenders
13601.0,45,2,548,693.32,346.66,90,1.6938775510204083,1,17,1,0,0.0,346.65999999999997,37.53322794538191,-53.079999999999984,Occasional High-Spenders
13602.0,64,1,267,428.89,428.89,23,0.0,3,11,1,0,0.0,428.89,0.0,0.0,Low-Spending Weekend Shoppers
13603.0,26,1,164,164.34,164.34,27,0.0,6,15,1,0,0.0,164.34,0.0,0.0,Low-Spending Weekend Shoppers
13606.0,29,3,276,276.75,92.25,40,7.230769230769231,6,12,1,0,0.0,92.24999999999999,75.73281785329263,-19.95,Low-Spending Weekend Shoppers
13607.0,40,1,288,675.51,675.51,93,0.0,6,16,1,0,0.0,675.51,0.0,0.0,Low-Spending Weekend Shoppers
13610.0,12,9,486,1065.88,118.43111111111112,165,1.2638888888888888,6,15,1,2,1.0,152.26857142857145,49.66709857594242,-5.958214285714285,Low-Spending Weekend Shoppers
13611.0,89,4,750,1140.8,285.2,67,3.6986301369863015,6,14,1,1,0.14285714285714285,380.26666666666665,119.30023568012477,107.26499999999994,Low-Spending Weekend Shoppers
13614.0,24,4,564,1585.46,396.365,171,1.577319587628866,1,14,1,0,0.0,396.365,171.40055805043343,62.50599999999999,Occasional High-Spenders
13615.0,312,2,183,399.99,199.995,23,0.2608695652173913,1,8,1,1,0.25,399.99,0.0,0.0,Occasional High-Spenders
13617.0,40,3,300,544.18,181.39333333333332,31,3.255813953488372,6,13,1,0,0.0,181.39333333333335,51.801479065112936,23.685000000000016,Low-Spending Weekend Shoppers
13618.0,173,1,246,177.34,177.34,13,0.0,6,11,1,0,0.0,177.34,0.0,0.0,Low-Spending Weekend Shoppers
13621.0,116,1,343,213.85,213.85,19,0.0,0,8,1,0,0.0,213.85,0.0,0.0,Occasional High-Spenders
13623.0,30,7,282,696.2,99.45714285714287,77,3.2962962962962963,3,13,1,2,1.0,139.24,32.11083695576931,14.064000000000005,Low-Spending Weekend Shoppers
13626.0,252,1,209,257.23,257.23,19,0.0,4,10,1,0,0.0,257.23,0.0,0.0,Low-Spending Weekend Shoppers
13627.0,59,7,1266,1624.02,232.00285714285715,84,3.204301075268817,3,9,1,2,2.0,270.67,146.63755248912196,-12.459428571428573,Monthly High-Spenders
13629.0,23,11,4372,7792.36,708.3963636363636,28,5.431034482758621,2,8,1,0,0.0,865.8177777777778,317.5249263356256,59.872666666666674,High-Spending Churn Risk
13630.0,5,11,1377,1995.68,181.42545454545456,51,3.5443037974683542,4,15,1,4,4.0,285.09714285714284,151.0469778704941,20.055714285714277,Monthly High-Spenders
13631.0,99,12,460,3021.77,251.81416666666667,6,15.272727272727273,1,15,1,1,1.0,604.354,531.2368785014836,-62.644999999999996,Monthly High-Spenders
13632.0,24,6,1030,2114.68,352.44666666666666,121,1.5103448275862068,6,8,1,1,0.3333333333333333,528.67,276.02033946794575,18.155999999999977,Low-Spending Weekend Shoppers
13634.0,33,5,700,1547.3600000000001,309.47200000000004,156,1.5891891891891892,6,12,1,0,0.0,309.47200000000004,169.4048983058046,6.245999999999999,Low-Spending Weekend Shoppers
13635.0,67,1,677,1071.03,1071.03,62,0.0,0,10,1,0,0.0,1071.03,0.0,0.0,High-Spending Churn Risk
13636.0,36,6,586,941.62,156.93666666666667,57,3.9523809523809526,3,10,1,1,0.25,188.324,81.56692424015999,26.389,Low-Spending Weekend Shoppers
13637.0,52,3,404,803.05,267.68333333333334,78,1.7938144329896908,2,13,1,0,0.0,267.68333333333334,144.82645936890583,-144.75,Occasional High-Spenders
13638.0,15,1,93,122.64,122.64,8,0.0,3,10,1,0,0.0,122.64,0.0,0.0,Low-Spending Weekend Shoppers
13639.0,74,1,800,1033.34,1033.34,39,0.0,0,13,1,0,0.0,1033.34,0.0,0.0,High-Spending Churn Risk
13642.0,215,1,151,312.28,312.28,57,0.0,6,12,1,0,0.0,312.28,0.0,0.0,Low-Spending Weekend Shoppers
13643.0,31,3,273,519.44,173.14666666666668,24,5.703703703703703,1,15,1,0,0.0,173.14666666666668,86.08181302303835,86.07000000000001,Occasional High-Spenders
13644.0,8,5,2060,2597.52,519.504,144,0.6598639455782312,2,11,1,1,0.14285714285714285,519.504,347.0264382291356,-152.42600000000002,High-Spending Churn Risk
13645.0,120,1,158,252.1,252.1,5,0.0,3,16,1,0,0.0,252.1,0.0,0.0,Low-Spending Weekend Shoppers
13647.0,9,5,886,1640.22,328.044,65,2.8846153846153846,3,13,1,1,0.14285714285714285,328.044,192.0250688842475,-49.196,Low-Spending Weekend Shoppers
13649.0,256,2,139,346.6,173.3,23,5.0,2,14,1,0,0.0,173.3,34.64823227814083,-49.0,Occasional High-Spenders
13650.0,16,7,918,1809.34,258.47714285714284,79,2.5876288659793816,0,12,1,1,0.09090909090909091,361.868,68.98153897964296,-1.9539999999999964,Occasional High-Spenders
13651.0,39,1,32,79.2,79.2,5,0.0,0,12,1,0,0.0,79.2,0.0,0.0,Occasional High-Spenders
13652.0,45,3,578,1095.08,365.02666666666664,48,5.209677419354839,0,9,1,0,0.0,365.02666666666664,80.17960172845294,74.02000000000001,Occasional High-Spenders
13654.0,43,6,2182,2707.33,451.22166666666664,157,1.393939393939394,6,16,1,0,0.0,541.466,267.93824088770907,141.638,Low-Spending Weekend Shoppers
13655.0,114,2,605,932.97,466.485,52,2.309090909090909,2,14,1,0,0.0,466.485,117.14638043917537,165.67000000000007,Occasional High-Spenders
13656.0,164,2,490,379.65,189.825,49,3.6041666666666665,3,15,1,0,0.0,189.825,38.36054287937019,54.24999999999997,Low-Spending Weekend Shoppers
13657.0,10,2,208,367.14,183.57,15,13.642857142857142,6,12,1,0,0.0,183.57,44.16588955291177,62.46000000000001,Low-Spending Weekend Shoppers
13658.0,9,7,1009,2421.47,345.9242857142857,91,1.7567567567567568,3,13,1,2,2.0,605.3675,574.1233086701264,30.986999999999988,Monthly High-Spenders
13659.0,197,3,867,1540.65,513.5500000000001,93,1.1603773584905661,6,12,1,1,1.0,770.325,374.5898173335736,-529.75,Low-Spending Weekend Shoppers
13662.0,85,7,528,862.58,123.22571428571429,50,3.107142857142857,2,13,1,4,4.0,215.645,159.85316689595695,13.299999999999994,Monthly High-Spenders
13663.0,179,1,91,189.47,189.47,13,0.0,0,15,1,0,0.0,189.47,0.0,0.0,Occasional High-Spenders
13666.0,60,3,41,84.65,28.21666666666667,12,20.636363636363637,4,13,1,0,0.0,42.325,30.723789642555488,-43.449999999999996,Low-Spending Weekend Shoppers
13667.0,149,1,149,299.05,299.05,82,0.0,2,15,1,0,0.0,299.05,0.0,0.0,Occasional High-Spenders
13669.0,50,2,237,218.55,109.275,9,12.375,3,9,1,0,0.0,109.27499999999999,86.44380400005541,122.24999999999997,Low-Spending Weekend Shoppers
13670.0,75,1,282,349.7,349.7,25,0.0,6,15,1,0,0.0,349.7,0.0,0.0,Low-Spending Weekend Shoppers
13672.0,301,5,0,0.0,0.0,4,2.2857142857142856,4,13,1,3,3.0,0.0,0.0,0.0,Low-Spending Weekend Shoppers
13673.0,18,2,114,387.44,193.72,47,0.23728813559322035,0,15,1,0,0.0,387.44,0.0,0.0,Occasional High-Spenders
13675.0,151,2,330,486.82000000000005,243.41000000000003,25,5.541666666666667,0,12,1,0,0.0,243.41000000000003,91.96630796112237,-130.05999999999997,Occasional High-Spenders
13678.0,151,1,924,232.6,232.6,16,0.0,0,10,1,0,0.0,232.6,0.0,0.0,Occasional High-Spenders
13680.0,1,5,1265,2199.01,439.802,164,1.5794392523364487,3,13,1,1,0.5,733.0033333333334,123.30721646900204,-118.19999999999997,High-Spending Churn Risk
13681.0,17,4,360,827.83,206.9575,37,2.4642857142857144,6,11,1,0,0.0,275.9433333333333,64.64220319058852,46.644999999999996,Low-Spending Weekend Shoppers
13682.0,187,1,10,59.5,59.5,3,0.0,6,14,1,0,0.0,59.5,0.0,0.0,Low-Spending Weekend Shoppers
13684.0,285,2,37,62.13,31.065,29,0.0,6,10,1,1,0.3333333333333333,62.13,0.0,0.0,Low-Spending Weekend Shoppers
13685.0,2,7,5056,3119.44,445.63428571428574,29,1.5263157894736843,0,10,1,0,0.0,1559.72,529.9482482280699,-749.46,High-Spending Churn Risk
13686.0,182,1,70,72.0,72.0,8,0.0,4,9,1,0,0.0,72.0,0.0,0.0,Low-Spending Weekend Shoppers
13689.0,63,1,512,910.0,910.0,6,0.0,4,13,1,0,0.0,910.0,0.0,0.0,High-Spending Churn Risk
13690.0,59,1,67,172.25,172.25,9,0.0,1,15,1,0,0.0,172.25,0.0,0.0,Occasional High-Spenders
13692.0,24,4,1225,1473.3700000000001,368.34250000000003,48,4.0,6,12,1,1,0.034482758620689655,491.1233333333333,441.91447072180534,-119.945,Low-Spending Weekend Shoppers
13693.0,325,2,-6,-32.0,-16.0,4,0.0,1,15,1,2,1.0,-32.0,0.0,0.0,Occasional High-Spenders
13695.0,31,15,1599,2444.13,162.942,45,2.6823529411764704,4,14,1,0,0.0,271.57,212.018552843849,32.46916666666667,Low-Spending Weekend Shoppers
13697.0,38,1,177,151.29999999999998,151.29999999999998,12,0.0,1,9,1,0,0.0,151.29999999999998,0.0,0.0,Occasional High-Spenders
13699.0,155,1,66,308.58000000000004,308.58000000000004,14,0.0,3,16,1,0,0.0,308.58000000000004,0.0,0.0,Low-Spending Weekend Shoppers
13700.0,26,10,2281,2248.63,224.863,139,1.5595854922279793,3,11,1,0,0.0,321.23285714285714,106.96381268358716,15.501071428571425,Monthly High-Spenders
13704.0,5,10,1528,2295.31,229.531,111,0.6194029850746269,1,15,1,1,0.2,573.8275,514.3146280488238,-374.067,Monthly High-Spenders
13705.0,7,3,363,711.86,237.28666666666666,25,13.555555555555555,0,9,1,0,0.0,237.28666666666666,70.44095778262339,-64.47999999999999,Occasional High-Spenders
13706.0,302,1,189,330.79,330.79,20,0.0,3,9,1,0,0.0,330.79,0.0,0.0,Low-Spending Weekend Shoppers
13707.0,267,2,351,806.41,403.205,48,1.0212765957446808,4,13,1,0,0.0,403.205,254.84835500744356,-360.40999999999997,Low-Spending Weekend Shoppers
13708.0,271,1,300,283.33,283.33,48,0.0,6,13,1,0,0.0,283.33,0.0,0.0,Low-Spending Weekend Shoppers
13709.0,3,17,3493,6228.71,366.3947058823529,244,0.9069767441860465,4,14,1,4,4.0,889.8157142857143,600.8132224148961,23.62071428571428,Monthly High-Spenders
13710.0,31,1,176,180.48,180.48,8,0.0,1,8,1,0,0.0,180.48,0.0,0.0,Occasional High-Spenders
13711.0,218,2,140,252.06,126.03,11,0.0,3,10,1,0,0.0,252.06,0.0,0.0,Low-Spending Weekend Shoppers
13712.0,246,1,352,228.84,228.84,10,0.0,3,12,1,0,0.0,228.84,0.0,0.0,Low-Spending Weekend Shoppers
13715.0,281,8,554,1051.99,131.49875,89,0.8584905660377359,2,12,1,3,1.5,350.66333333333336,185.39733933725515,-168.395,Monthly High-Spenders
13716.0,269,1,138,138.28,138.28,21,0.0,1,13,1,0,0.0,138.28,0.0,0.0,Occasional High-Spenders
13717.0,32,7,1958,1432.26,204.60857142857142,92,2.607843137254902,0,14,1,1,0.06666666666666667,238.71,54.65545498850045,-11.698857142857149,Occasional High-Spenders
13718.0,246,2,173,306.55,153.275,9,4.454545454545454,3,11,1,0,0.0,153.275,55.472526984084645,78.44999999999999,Low-Spending Weekend Shoppers
13719.0,15,5,609,1041.68,208.336,56,3.711864406779661,3,15,1,0,0.0,260.42,136.8873656210341,100.33,Low-Spending Weekend Shoppers
13720.0,116,4,500,784.9,196.225,41,3.3658536585365852,2,9,1,0,0.0,196.225,74.54299095153078,-11.699999999999998,Occasional High-Spenders
13721.0,36,1,316,524.14,524.14,28,0.0,3,14,1,0,0.0,524.14,0.0,0.0,Low-Spending Weekend Shoppers
13722.0,120,4,1400,2369.16,592.29,75,1.9058823529411764,2,11,1,1,0.1,789.7199999999999,742.443611259468,-734.86,High-Spending Churn Risk
13723.0,217,1,43,199.85000000000002,199.85000000000002,6,0.0,4,17,1,0,0.0,199.85000000000002,0.0,0.0,Low-Spending Weekend Shoppers
13725.0,49,11,659,1809.81,164.52818181818182,97,2.213675213675214,4,12,1,3,3.0,301.635,560.0343013691215,-211.30314285714283,Monthly High-Spenders
13726.0,38,2,1054,1079.6599999999999,539.8299999999999,39,1.5121951219512195,2,11,1,0,0.0,539.83,349.52288194051044,494.3,High-Spending Churn Risk
13727.0,28,2,162,333.48,166.74,19,0.2631578947368421,6,12,1,0,0.0,333.48,0.0,0.0,Low-Spending Weekend Shoppers
13728.0,36,6,458,1016.14,169.35666666666665,38,4.419354838709677,2,10,1,0,0.0,169.35666666666665,27.994699974578523,6.523428571428575,Occasional High-Spenders
13730.0,135,2,488,752.6,376.3,38,0.6190476190476191,4,12,1,0,0.0,752.6,0.0,0.0,Low-Spending Weekend Shoppers
13731.0,219,2,278,610.59,305.295,36,0.7297297297297297,3,10,1,0,0.0,305.295,3.9951533137039776,-5.649999999999977,Low-Spending Weekend Shoppers
13732.0,28,1,498,491.86,491.86,33,0.0,4,15,1,0,0.0,491.86,0.0,0.0,Low-Spending Weekend Shoppers
13735.0,24,8,1081,2764.48,345.56,161,1.0194174757281553,1,11,1,4,0.5,691.12,283.0468492434895,-78.91999999999999,Monthly High-Spenders
13736.0,5,3,492,721.9,240.63333333333333,167,1.328125,6,15,1,1,1.0,360.95,16.008897526063425,22.639999999999986,Low-Spending Weekend Shoppers
13737.0,200,1,125,339.59999999999997,339.59999999999997,29,0.0,0,16,1,0,0.0,339.59999999999997,0.0,0.0,Occasional High-Spenders
13739.0,18,1,54,216.9,216.9,3,0.0,0,13,1,0,0.0,216.9,0.0,0.0,Occasional High-Spenders
13740.0,240,1,425,350.75,350.75,23,0.0,2,10,1,0,0.0,350.75,0.0,0.0,Occasional High-Spenders
13741.0,71,4,217,666.33,166.5825,34,4.294117647058823,3,9,1,1,0.25,222.11,74.6776479276095,72.22,Low-Spending Weekend Shoppers
13742.0,16,14,1107,3079.27,219.94785714285715,200,0.9681528662420382,6,14,1,2,2.0,439.8957142857143,307.91053223607787,-21.422142857142862,Monthly High-Spenders
13743.0,2,8,1775,1340.1499999999999,167.51874999999998,8,6.2682926829268295,4,14,1,1,0.25,223.35833333333335,64.15511465710794,14.455142857142857,Low-Spending Weekend Shoppers
13744.0,95,2,1153,1080.52,540.26,54,3.1774193548387095,6,14,1,0,0.0,540.26,391.8220095910897,-554.1199999999999,Low-Spending Weekend Shoppers
13745.0,151,2,486,291.54,145.77,25,0.44,3,16,1,1,0.09090909090909091,145.77,218.1707262672974,-308.54,Low-Spending Weekend Shoppers
13748.0,95,5,439,948.25,189.65,24,10.296296296296296,0,9,1,0,0.0,316.0833333333333,97.18194705465278,81.69999999999999,Occasional High-Spenders
13750.0,53,5,516,1647.26,329.452,20,12.304347826086957,1,15,1,0,0.0,329.452,21.884265352074312,-2.7540000000000022,Occasional High-Spenders
13751.0,288,1,152,296.25,296.25,9,0.0,3,15,1,0,0.0,296.25,0.0,0.0,Low-Spending Weekend Shoppers
13752.0,124,6,873,1145.38,190.89666666666668,63,1.6712328767123288,6,14,1,0,0.0,229.07600000000002,140.39129079113133,-52.51700000000001,Low-Spending Weekend Shoppers
13753.0,287,1,512,741.26,741.26,35,0.0,4,12,1,0,0.0,741.26,0.0,0.0,Low-Spending Weekend Shoppers
13754.0,151,2,214,282.59999999999997,141.29999999999998,11,15.090909090909092,2,14,1,0,0.0,141.3,20.78893936688451,-29.400000000000006,Occasional High-Spenders
13755.0,3,10,1219,2101.39,210.13899999999998,232,0.18691588785046728,0,13,1,1,0.125,700.4633333333333,478.6726012979366,-364.28000000000003,Monthly High-Spenders
13756.0,2,15,3164,5145.12,343.008,66,2.5704225352112675,2,9,1,1,0.3333333333333333,571.6800000000001,304.6250058678703,18.818500000000007,Monthly High-Spenders
13758.0,11,7,1844,3190.55,455.79285714285714,104,3.1206896551724137,6,15,1,0,0.0,638.11,255.8085855674121,71.133,Low-Spending Weekend Shoppers
13759.0,33,2,287,659.4100000000001,329.70500000000004,24,1.5833333333333333,3,15,1,0,0.0,329.70500000000004,326.266139907285,-461.4100000000001,Low-Spending Weekend Shoppers
13760.0,54,2,197,286.79,143.395,50,3.607142857142857,6,16,1,0,0.0,143.395,11.745043635508564,16.610000000000014,Low-Spending Weekend Shoppers
13761.0,50,2,642,1070.65,535.325,68,1.8695652173913044,3,14,1,0,0.0,535.325,61.68092452290244,87.2299999999999,Low-Spending Weekend Shoppers
